Review,Sentiment Scores,Compound Score,Sentiment Label
"Fantastic products, they look great out and I can workout in them. They seem optimal for basically any non-formal situation","{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.8807}",0.8807,Positive
"Excellent clothing. Only suggestion is to go up one size, so the fabric is not so stretched.","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.5719}",0.5719,Positive
Shopped at the CrossIron Mills PopUp location over the holidays. Had the pleasure of dealing with Maddie. She’s a great personality with an awesome sense of humour!  I’d adopt her if I could! LOL!  I’ll be a return shopper for sure.,"{'neg': 0.0, 'neu': 0.536, 'pos': 0.464, 'compound': 0.9776}",0.9776,Positive
"Sounds like a common thread among other posts with customer service and this company that has done absolutely nothing to assist or resolve.  Purchased 3 men’s shirts at a store online only to be given a FedEx number that showed delivery BEFORE The purchase was made!   Was told it would be addressed and corrected only to find out my package was mis-delivered as address was never updated.  Reported a claim to be told it’ll take an additional 6 days to review.  Meanwhile an email said package will be shipped via usps with no eta, and it hasn’t even gotten to usps.  Several calls to the GEC only to be on hold or in a que of 500+. They apologize for inconvenience but no offer to escalate issue, offer a discount, etc., nothing. Tried to get assistance from store level but they claim out of their hands.  Glad store shows quota but after this mess I’m done with a true lemon.","{'neg': 0.06, 'neu': 0.855, 'pos': 0.084, 'compound': 0.4459}",0.4459,Positive
"I ordered a $118 top from lululemon as a Christmas gift.  I got notification that they received my order.  When I got a tracking number and tried to track my order, I saw that FedEx said the order had been delivered a month earlier to another state.  I called “customer service” and after 1 1/2 hours on hold, spoke to an “educator”.  He told me that FedEx reuses tracking numbers and would update.  It never did.  Now I have an update from USPS which wants me to pay to get my tracking information.  Another call to lululemon got no results or offers for help until 10 business days pass.  Ordering from this company that has no problem charging $118 for a workout top has been a nightmare and an exercise in futility.  I will never buy from them again-I’m sure they won’t miss my business.","{'neg': 0.071, 'neu': 0.84, 'pos': 0.09, 'compound': 0.4019}",0.4019,Positive
"Completely rubbish customer service. FedEx claims that they delivered my order to Newcastle, DE, whereas my address is Wilmington, DE. It has been a week that Lululemon.com did not reply the customer service e-mail. To reach the live chat or emergency phones is a pain by itself. And after reaching you can not contact a single living organism because of hours long waiting times.Biggest failure in online shopping till now. I am not sure how I will get my 68$. It is highly possible that it will be a paid lesson.","{'neg': 0.12, 'neu': 0.849, 'pos': 0.031, 'compound': -0.8505}",-0.8505,Negative
"I have ordered online from Lululemon 2x in my life. Those 2 times, the shipping has been botched. I'm currently waiting for an item purchased for trip I'm taking in which I needed a good back pack. I ordered on black Friday. Got the shipping notification a few days later but the tracking number said it had been delivered in OCTOBER.... impossible. Waited on hold for about an hour to see what my actual tracking number was. They blamed FedEX for using a recylcled tracking number. What? Anyway, it is 12/9/21 and I have no idea where this package is and I nobody can track it because it was assigned a used tracking number. What a joke. Plus, the back pack is final sale and now I will have a bag that I don't need after this trip. I'm annoyed","{'neg': 0.075, 'neu': 0.848, 'pos': 0.077, 'compound': -0.5859}",-0.5859,Negative
"Absolutely the Worst service!!!  On the phone for over an hour and a half.  Wrong order number,wrong name on order.   Had no idea how to help me.  Call back next week he said.     How do I get help!!   I want my order.","{'neg': 0.215, 'neu': 0.653, 'pos': 0.133, 'compound': -0.7308}",-0.7308,Negative
I gave Lululemon a terrible review last year for their disastrous shipping and customer service and they have done it again! I’ve just had an email telling me that the items I’d ordered for Christmas for my husband had arrived. They hadn’t  … contacted customer service who put a 6 day trace investigation on the order then they will refund. Just before Xmas … They suggested I ordered again - at my expense. Utterly useless.,"{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.8856}",-0.8856,Negative
"My experience has been horrible.  I ordered several items in November but never received them. I called customer service and they told me to wait 6 days while they “investigated” and  call them back.  After attempting to call several times (waited on hold for 35, 39 and 42 min before I gave up) i tried to use chat and had a couple of hundred people in front of me so no luck there.  I will be disputing the charges I will probably never order anything from their online site again unless I can pick it up in the store.","{'neg': 0.12, 'neu': 0.836, 'pos': 0.043, 'compound': -0.7803}",-0.7803,Negative
"If I could give 0 star I would, several weeks after my order and several calls emails and live chat,they take your money and 0 customer service follow up, The quality is good but seriously overpriced and so far what they used to be, I fell in love 12 years ago and now I tell you stay away, they act like a scam Vs decent company.","{'neg': 0.098, 'neu': 0.749, 'pos': 0.153, 'compound': 0.5994}",0.5994,Positive
